id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
4734,싱가포르,액티비티 & 체험,313 볼링 게임 이용권 ,,https://res.klook.com/image/upload/activities/qsi8juf1uxtmyrdcaxdn.jpg,KRW,39400,True
4744,싱가포르,액티비티 & 체험,오차드 게이트웨이 도자기 원데이 클래스 ,,https://res.klook.com/image/upload/activities/nvrat18udr1uz72hofm2.jpg,KRW,39100,True
4785,싱가포르,액티비티 & 체험,테마섹 클럽 싱가포르볼링 앳 라이플 레인지 볼링 체험,,https://res.klook.com/image/upload/activities/lynbgqetj43pgimgdsxr.jpg,KRW,32500,True
4787,싱가포르,액티비티 & 체험,싱가포르 풀라우 우빈 왕복 카약 탑승권,,https://res.klook.com/image/upload/activities/swb41njiamet4snre9zb.jpg,KRW,118700,True
4800,싱가포르,공공 이동 서비스 (API 미연동),싱가포르와 탄중 피낭 페리 터미널(빈탄)을 오가는 마제스틱 고속 왕복 티켓,,https://res.klook.com/image/upload/activities/tzldww3dfsuq5rghjb3c.jpg,KRW,73100,True
4812,싱가포르,투어,싱가포르 역사 자전거 투어 by Bike Around Tour,,https://res.klook.com/image/upload/activities/dohj4xk7ssdmokgwaiiw.jpg,KRW,86300,True
4840,싱가포르,액티비티 & 체험,싱가포르 313 서머셋 미술 원데이 클래스 또는 하이 티 체험,,https://res.klook.com/image/upload/activities/rxp2awlwcjds0alsi6bn.jpg,KRW,32200,True
4842,싱가포르,액티비티 & 체험,싱가포르 음식 테마 미니어처 음식 워크숍,,https://res.klook.com/image/upload/activities/n0mqeiyar5iky5ygmums.jpg,KRW,108500,True
4895,싱가포르,스파 & 뷰티,싱가포르 방문 마사지 & 네일 서비스,,https://res.klook.com/image/upload/activities/dlnbl0wqnz8uojzpt0eh.jpg,KRW,182100,True
4944,싱가포르,액티비티 & 체험,"야광, 캔버스 또는 토트백 아트 재밍",,https://res.klook.com/image/upload/activities/pquehhxeapg4iqvr3sl1.jpg,KRW,42100,True
4946,싱가포르,액티비티 & 체험,싱가포르 레이지룸 체험,,https://res.klook.com/image/upload/activities/dommwmjzyfml2tjnvnxa.jpg,KRW,81200,True
4989,싱가포르,식사 쿠폰,싱가포르 풀러튼 호텔 제이드 레스토랑,,https://res.klook.com/image/upload/activities/bltsywqd9wpcc4xapise.jpg,KRW,89500,True
